"","Datetime","Text","score","sentiment"
"1573",2021-05-30,"일단 이번 손가락 논란으로 사과문을 쓴 기업들의 소비를 중지함 이용하던게 많이 없어서 다행인가 싶고 현재 카카오뱅크 초록우산 끊은상태 편의점은 이용할때 골라가면 되는거고 기타 업종들의 이미지는 이제 사회적 신뢰도가 낮은기업으로 기억될것",-1,"neg"
"1574",2021-05-30,"호동 딘딘  협상하러 갔다가 빙그레의 지독한 세계관에 빨려들어갔다    빙그레 왕국에서 생긴 일   지금 바로 카카오톡 하단  탭    카카오   에서 확인                           강호동  딘딘  예능  선물  이벤트  기업  빙그레  빙그레우스  대결  버라이어티                        ",2,"pos"
"1575",2021-05-29,"카뱅 탈퇴함  최근에 글보고 기업의 신뢰도에 대해 좀 생각해봤는데 타금융사보다 메리트가 분명 존재함  하지만 필수적인건 절대 아니고 주거래은행에서 현재는 전혀 부족함이 없음  즉 필요성은 못느끼고 기업의 추후 행보가 의심되기 때문에 지속적으로 필요하지 않은 카카오는 탈퇴할 예정                        ",-8,"neg"
"1576",2021-05-29,"카카오뱅크 적금 해지하고 돈 다 옮김 너무 한심하고 기업 행보가 작아 보이고 줏대없어보여서 도저히 은행으로써 믿음이 안가네요  걍 계좌도 다 해지할까봐   ",2,"pos"
"1577",2021-05-29,"카카오는   쥐에스를 보고 느낀점두 없나  한번 받아준 곳에서 뭐만 내면 눈에 쌍심지를 켜는 그남들이 안 보이나  했다가 아  하긴     허버허버갖고 발빠르게 임티 내린 기업이었지 참     아   하긴      ",3,"pos"
"1578",2021-05-29,"손가락 삽화 이미지 그런 걸 꼬투리 잡는 스포츠성 항의에 심각한 일인 것마냥 사과하는 기업들에 대한 신뢰도가 바닥을 치는 중 카카오뱅크도 그 대열에 들어섰다니 이용하기 싫어",-6,"neg"
"1579",2021-05-29,"    카카오 등 기업들 뿐만 아니라 국방부와 경찰도              의 해외 진출에 큰 공이 있다는 것  잊지 맙시다                                                          ",0,"neu"
"1580",2021-05-29,"그런이유로 카카오 페이지  네이버 시리즈  포타  원스토어등의 오픈마켓판매를 주장하는바이다  각자도생합시다  어차피 기업새끼들이   포기 안하니까  지네들 망하게 생겼는데 하겠나    그렇다고 불법사이트를 단속하는것도 아니잖아 ",-3,"neg"
"1581",2021-05-29,"             저는 포타나 카카오 페이지 유료판매 네이버 시리즈 판매가 가장 옳다고 주장하고 있습니다    는 기업에 유리한 썩을거고 어차피 안바뀔거니까  각자도생하자는거죠 제 말은",5,"pos"
"1582",2021-05-29," 그나마 이 기업들은 한국이동통신  삼성전자  카카오      년을 함께 했습니다  나머지 기업들 가운데      개 이외에는    년이면 거의 가격적으로 주가가 반영돼서 팔고 나오거나 비즈니스모델이 훼손돼서 팔고나올 정도로 한국 기업의 비즈니스 모델이 장기투자에 적합하지는 않습니다  ",-1,"neg"
"1583",2021-05-29,"카카오 기업 신뢰성 올라갔네 어쨌네 하는 한남들    잔고가 나만큼은 있을까     한심",2,"pos"
"1584",2021-05-29,"카카오 놀랍긴한데 여태 기업대응을 보면 크게 놀라운일은 아닌듯",0,"neu"
"1585",2021-05-29,"호동의 두 번째 대결을 도와주러 온 카카오   선배 딘딘 이번에도 우승 가즈아       보기만 해도 선물이 와   르르  본격 선물 제공 현피 버라이어티   머선     매주  일  목  오후  시  카카오   공개   강호동  딘딘  예능  선물  이벤트  기업  빙그레  빙그레우스  대결  버라이어티                        ",8,"pos"
"1586",2021-05-29,"흠 카카오뱅크에서 그러고 있단 말이지 편해서 잘쓰고 있었는데 에잇  관둬야겠어 프랑켄 적금 들기 시작한 거 해지하고 다른 데 다시 넣어야겠다 증권사 연결 통장도 다른데로 옮겨야지 정신 차려 얘들아 그런 뭣도 아닌 일에 휘둘리는 이미지가 기업 신뢰성을 얼마나 깎아먹는지 모르냐",1,"pos"
"1587",2021-05-28,"카카오도 요새 내부 분위기 디박 안좋고 쿠팡은 이번에 알아서 뚜까맞고있고 오라클   은     뭐 거긴 진짜 앵간한 한국 기업보다 더하다 그러고 이베이인가도 이야기 들었던것 같은데 거기도 난장판이라 그러고  ",3,"pos"
"1588",2021-05-28,"카카오가 문제임        한남들이 넷상에서 지랄 똥싸는거 제일 먼저 받아준 기업이 저기 아니였음        ",-2,"neg"
"1589",2021-05-28,"카카오는 페미기업  네이버는 블랙기업 ",0,"neu"
"1590",2021-05-27,"카카오까지 수정해주고 있는거 보면 한국기업은 탑까지 다 저꼴이라고 봐야할듯  네이버는 뭐 말할 것도 없겠고 삼성   같은 데도 지랄하면 수정해주지 않을까  거기도 다수의 실무자들이 똑같은 남자들일테니 ",-2,"neg"
"1591",2021-05-27,"난 이제 슬슬 내가 지금까지 문제 된 기업들 카카오 지에스 등의 과거 행적을 조사해서 남혐으로 보일 법한 것을 긁어다가 남초에 뿌려보고 싶음       또 지랄하면 또 사과하고 그 짓 한   번 정도 하면 세간의 이미지는 좆창나고 남초를 향한 빡침은 극대화 되고 재밌을듯",0,"neu"
"1592",2021-05-27,"아 개빡도네 븅신새끼들 지에스처럼 메갈짱       이런거 앞으로 기대함     남자들아 힘내서 카카오도 메갈수장 메갈기업으로 만들어줘 많관부",3,"pos"
"1593",2021-05-27,"카카오 아이티 기업남들에게 뭘 바래",0,"neu"
"1594",2021-05-27,"네이버 카카오 알고리즘 논란  미국이라면 입증책임                          미 연방거래위원회  알고리즘 규제 예고 미국    기업  알고리즘 공정성 검증 서비스 공개",-2,"neg"
"1595",2021-05-27,"   카카오 세련된 선진기업인척은 다 하더니 대처 제일 빠르고 사과문이 제일 송구스러워해서                     역시 한국토종기업",0,"neu"
"1596",2021-05-27,"카카오       강호동       대표  억 가치의    상품을 건 숨 막히는 대결      그 승자는   호동이가 이기면 시청자에게 선물이 와  르르   지금 바로 카카오톡 하단  탭    카카오   에서 확인   강호동  전소미  예능  선물  이벤트  기업      씨유       대결  버라이어티                        ",2,"pos"
"1597",2021-05-27,"우버 기사와 비슷한 형태로 일하는 한국 플랫폼 운송기업 기사들은 단체교섭은 커녕 노동자 지위조차 인정받지 못하고 있습니다  카카오모빌리티는 지난해  월 대리운전노조의 교섭 요청에  플랫폼을 제공할 뿐 대리운전기사를 고용하는 사용자가 아니 라며 거부했습니다                         ",1,"pos"
"1598",2021-05-27,"이참에 걍 남자들은 다 불매나 했으면 좋겠다 카카오뱅크고   고 걍 다 불매해 진짜 말도안된다고 지들사이에서 말이 나올때까지 불매를 진행하든 해 기업이야 사과를 하든지 말든지",0,"neu"
"1599",2021-05-27,"카카오가 라인잡아먹을때까지 기다리려고 지지마 케이기업",0,"neu"
"1600",2021-05-26,"만약    인수가 확정된다면 네이버가 좋다  솔직히 카카오는      시절 때부터 별로였어  네이버가 순수 대한민국 자본으로만 이루어진 애국 기업이라 양자 택일한다면 네이버에 손을 들어주고 싶다                     카카오  네이버                                      ",5,"pos"
"1601",2021-05-26,"이 대표 프로듀서는 네이버 카카오 등 대형 플랫폼 회사와 제휴해 기업 가치를 한층 제고할 필요가 있다는 판단을 내린 것으로 보인다  또한 본인의 회사 지분을  세에게 그대로 물려줄 의향이 없다는 점을 주변 지인들에게 언급한 것으로 전해졌다",-1,"neg"
"1602",2021-05-26,"이수만은 네이버 카카오 등 대형 플랫폼 회사와 제휴해 기업 가치를 한층 제고할 필요가 있다는 판단을 내린 것으로 보인다  또한 본인의 회사 지분을  세에게 그대로 물려줄 의향이 없다는 점을 주변 지인들에게 언급한 것으로 전해졌다 ",-1,"neg"
"1603",2021-05-26," 단독      이수만 지분  놓고 카카오 네이버 치열한 인수전 이수만은 네이버 카카오 등 대형 플랫폼 회사와 제휴해 기업 가치를 한층 제고할 필요가 있다는 판단을 내린 것으로 보인다  또한 본인의 회사 지분을  세에게 그대로 물려줄 의향이 없다는 점을 주변 지인들에게 언급한 것으로 전해졌다                         ",-2,"neg"
"1604",2021-05-26,"아니근데 진짜 카카오톡 점점 사설기업이 아닌것같아진다   ",-3,"neg"
"1605",2021-05-25,"카카오 진짜 무섭도록 성장한다  카카오톡 하나로 은행 이자율까지 굉장히 높은 기업으로 커버렸다  이쯤되면 무섭기까지함  너무 접근성이 좋아서 되려 내 개인정보가 다 털릴거같은 느낌임 ",2,"pos"
"1606",2021-05-25,"지난해 연봉 가장 많이 오른 기업은  카카오    평균     상승                        ",0,"neu"
"1607",2021-05-25,"가상화폐가 투기가 아닌 진짜 유용한 미래가치라면 이미 대기업   기업 다 뛰어 들어서 네이버코인 카카오코인 구글코인 애플코인 삼성코인   코인 미쯔비시코인 알리코인   코인 아마존코인 페이스북코인 넷플릭스코인 디즈니코인 이런거 하고 있겠지",1,"pos"
"1608",2021-05-25,"수면장애 개선을 돕는",2,"pos"
"1609",2021-05-24," 국내   대 상장사 중   개사의 지난해 직원  인 평균급여가 전년대비      오른 것으로 나타남  특히  카카오 는 직원  인 평균 급여가 전년대비      나 올라  억 원을 넘어서며 연봉 상승률  위에 올랐음  뒤이어  엔씨소프트    네이버  등 연봉 인상 행렬에 합류한   기업들이 차례로 연봉 상승률",6,"pos"
"1610",2021-05-24,"일본애들한테 카카오가 얼마나 악덕기업인지 설파하고 다니는 중",-2,"neg"
"1611",2021-05-23,"카카오   부터 이제 개개인 유튜버 스트리머까지     여혐남들은 왜그렇게 에 거품품을까  진짜로 싫어서가 아니라  재미있어서  하고 있다는 걸 알기나 할까  기업부터가 쎄게 먹금하고 금융치료를 했어야 했는데      하긴 기업내에서도 여혐남들이 많다면       ",-1,"neg"
"1612",2021-05-22,"미국은 기술기반이고 한국은  수출집약 제조기반이다 플랫폼기업은 카카오 네이버 단 두개뿐인  한국이 기술집약으로 제조는 신흥국에 의존하는 미국이랑 경제적 파트너가 돼야겠니 한국처럼 제조기반에 산업전반 반도체제외 이 내재화된 중국이랑 해야겠니 응 아모레 꼴난다                       ",0,"neu"
"1613",2021-05-22," 입사하고 싶은  위 기업이 왜이래   호텔 숙박권 하나에 카카오  혼쭐    다음 뉴스                        ",-2,"neg"
"1614",2021-05-22," 입사하고 싶은  위 기업이 왜이래   호텔 숙박권 하나에 카카오  혼쭐   출처  ",-2,"neg"
"1615",2021-05-22," 입사하고 싶은  위 기업이 왜이래   호텔 숙박권 하나에 카카오  혼쭐    다음뉴스                        ",-2,"neg"
"1616",2021-05-22,"                 한국 청년들은 무조건 가지고있어야 돼요    노령화  성장가능성  패권싸움     기업들의 상대적 경쟁력 약화 네이버 카카오 과연  년뒤에 지금과 같을까요  국내 겨우     만 에서만 이용하는데    인구줄면    ",2,"pos"
"1617",2021-05-21,"성평등을 추구하는 페미니즘은 해명거리  낙인취급하고 그로써 성차별과 혐오를 옹호하는것은 전혀 부끄러워하지 않는 기업이 너무 많구나  최근 본것만해도 카카오  네이버      초록우산   하긴 그남들이 모여서 그남들같은 기업으로 꾸역꾸역 굴러가는거겠지 역겨워라",-7,"neg"
"1618",2021-05-21,"하루히초등학생떄부터 좋아했는데 하루히도 이제는 취준생이겟지   했는데 하루히하면 분명 스타트업시작해서   대에 카카오같은 기업설립해서 존나 하고싶은사업 추진할거같아서 암울해졌음   ",1,"pos"
"1619",2021-05-21,"                           카카오도 가지고있긴 한데 이득보는중이라 평단가 올리는게 약간 손해보는기분                  지금 손실 좀 큰 기업들은 조금 물타고 하이브 들어가야겠당",1,"pos"
"1620",2021-05-21,"              솔찍히 엘지전자는 그냥 삼성전자 졸라안가니까 답답한 마음에 산것도 좀 있는듯     엘전은 무시하셈     또 카카오나 네이버같은 플랫폼기업도 괜찮을듯 인플레이션 터진다고 해도 사람들의 수요가 줄진 않으니까   불안하면    로 접근해도 괜찮을듯",-1,"neg"
"1621",2021-05-21,"꿈의기업 포타 없어서 빡쳤는데 카카오톡 샵검색에 치니까 있더라 인터스텔라도",-1,"neg"
"1622",2021-05-21,"카카오재팬      억 투자 유치   기업가치  조 육박   한국일보                                    ",2,"pos"
"1623",2021-05-20,"애초에 카카오톡 자체가 이렇게 공적 인증까지 대체하는 것부터가 이미 문제인 기업이라    불매   반대                          ",-1,"neg"
"1624",2021-05-20,"카카오는 진짜       인사관리 대실패기업이네",-1,"neg"
"1625",2021-05-20,"카카오가    스마트폰 시절부터 등장을 했으니까 따지고 보면 국내에서도 그렇게 오래된 중견 기업이라고 하기에는 모자라고 스타트업 수준의 기업이라고 하기에는 차고 넘치잖아  근데 신기할 정도로 딱 그 중간에서 양쪽의 단점만을 쭉쭉 빨아들이고 있는 것 같음",2,"pos"
"1626",2021-05-20," 웹툰가이드  주요뉴스   제주웹툰캠퍼스   제주도에서 작가를 모집합니다    카카오재팬       억 투자 유치 기업가치    조   순천시   웹툰산업 온택트 투자유치 설명회  진행                                                ",2,"pos"
"1627",2021-05-20,"카카오재팬     조원 기업가치로 약      억원 투자 유치                         올해 일본에서 콘텐츠 기업이 유치한 외부투자로는 최대 규모  카카오재팬의 팩코마가 세계  위의 만화시장인 일본에서 만화 앱매출  위를 유지하는 것을 평가받은 것  앞으로가 더욱 기대됩니다                         ",2,"pos"
"1628",2021-05-20,"카카오재팬 픽코마   천억 투자 유치    기업가치    조                                                 ",2,"pos"
"1629",2021-05-20,"가끔 카카오톡 문자메시지에 대한 불만도  일개 기업 의 정보망을 국가가 활용한다에 대한 불만 아닌지    물론 일개기업이 입영통지나 출입자관리를 대리한다는 설정 자체가 훌륭한 사이버펑크 디스토피아",-4,"neg"
"1630",2021-05-19,"신설기업이 겪는 시행착오죠 고성과를 누가 어떤 방식으로 검증하죠  불가능합니다          카카오    성과  직원 전용 복지 추진에 내부 반발   다음 뉴스                        ",1,"pos"
"1631",2021-05-18,"공공기관도 자꾸 카톡에 기대는 모습 보이는데  자꾸 그럴꺼면 카카오를 국영기업으로 만들던가  ",3,"pos"
"1632",2021-05-18,"예비창업자들이 창업하기 전에 반드시 알아야 하는 것  우버  카카오톡  배틀그라운드는 어떻게 유니콘 기업이 되었을까    스타트업잡스                                   ",2,"pos"
"1633",2021-05-17,"카카오 근본없는 기업 아니랄까봐 스타트업식 좆목질 오지나보내   ",0,"neu"
"1634",2021-05-16,"요즘 왜 이리 카카오가 싫지  카카오가 공인인증서를 대신해 자리 차지해 어디서든 카카오  카카오    공인인증서 자리를 카카오가 대신할 뿐 변한 것이 아무것도 없잖은가  애초에 이런 것은 국가가 했어야 하는거 아닌가  왜 민간기업이 감히 본인인증을 하냔 말이다  니들이 뭔데 내 존재를 인증해 ",-3,"neg"
"1635",2021-05-15,"           이걸 또            작가가 편집해야 한단 점이              진짜       할 것 같은 부분임 카카오쯤 되는 기업이 이게 대체 무슨 삽질임",0,"neu"
"1636",2021-05-15,"광양시   기업지원 소식 알리미 카카오톡 개설 다양한 기업지원 소식 카카오톡으로 전송  소통창구 역할 톡톡 기대                        ",0,"neu"
"1637",2021-05-14,"얼마 전에 카카오 서버 나가서 함 겪어놓고도 저러나   편하긴 분명 편하겠죠 근데 어디까지나 국가기업이 아닌 사기업인데  너무 많은 걸 올려놓는 게 아닌가 ",-3,"neg"
"1638",2021-05-14," 컬처블룸 서평단 모집   네이버  카카오  의 서평단 모집을 진행합니다                           네이버  카카오  매경출판  홍성용  무너뜨림  파괴  집어삼킴  그들  전략  주목  대한민국  양대  빅테크  기업  성장  동력  미래  전략지  공연  영화  전시  체험  서평  서평단  컬처블룸                        ",0,"neu"
"1639",2021-05-14,"카카오 네이버가 국영기업인가  노인들은 어쩌라고  대책은 있나                         ",-1,"neg"
"1640",2021-05-14,"카카오 네이버 쿠팡   세 곳 중에 가장 좋아하는 기업은 네이버  어린 시절부터 가장 많이 이용했고 가장 삶에 맞닿아 있는 기업인 듯  그리고 그냥 로고가 녹색인 것도 좋음",3,"pos"
"1641",2021-05-14,"카카오와 네이버는 대한민국을 대표하는 양대   기업집단입니다  특히 뜨거웠던     년 주식시장에서 엄청난 상승세를 보여왔는데요  앞으로의 성장세는 어떨지 유추해보기 위해 재무제표를 열어봤습니다                         ",6,"pos"
"1642",2021-05-14,"올해  분기에는 대형 신작을 등에 업은 중견기업 다수의 약진이 돋보였습니다  데브시스터즈와 위메이드는 최대 분기매출을 달성했고  네오위즈  웹젠  카카오게임즈 등도 호실적을 거뒀습니다                         ",2,"pos"
"1643",2021-05-14,"과제때문에 며칠동안 카카오 기업분석중인데 이쯤되니 거의뭐 명예직원된듯한 이젠 그놈의 노란색만봐도 속이 안좋아지는",0,"neu"
"1644",2021-05-14,"카카오 사옥에 진짜 카카오 나무 심으면 좀 봐주겠음 한국에 카카오 농장이 하나도 없는데 이름이 카카오라니 이건 프랑스 기업 이름이 숭늉인거랑 다를 바가 없음  근데 진짜 프랑스에 숭늉 같은 음식 있으면 어캄 ",-2,"neg"
"1645",2021-05-13,"   콘텐츠 스토리   글로벌 리더로 쑥쑥  카카오 네이버  북미  웹툰  웹소설 기업 인수 알파     콘텐츠 는  디즈니 와 같은   황금알 을 낳는 거위   문송 이 웬말  이젠  문당  문과라서 당당 이다                          카카오엔터  네이버웹툰  이야기 산업  한류      왓패드                        ",6,"pos"
"1646",2021-05-12,"기업들  나스닥으로 간다   더블다운인터액티브 내달 입성  출처   뉴시스   네이버 뉴스                          더블유게임즈의 자회사 더블다운인터액티비티 내달까지 나스닥에 입성한다는 목표 이외에도 마켓컬리  두나무  야놀자  카카오엔터  네이버웹툰 등 나스닥 상장을 추진 중이다 ",6,"pos"
"1647",2021-05-11,"               카카오 모든 분야에서 딸리는 기업  ",0,"neu"
"1648",2021-05-11,"            그래서 저희삼촌은 한국 각기업 회장들이 일본이 부럽다고 알려주셔요   카카오톡 회장님도 같은 의견 이라네요",1,"pos"
"1649",2021-05-11,"           설레발 맞는게 네이버는 사실상 일본기업됬고 카카오도 한국 벗어나려고 몸 비틀고 있는지라      ",-1,"neg"
"1650",2021-05-11,"카카오엔터  타파스 래디쉬 인수 글로벌 콘텐츠 기업 도약                         뭐라구  타파스가     억     래디쉬 대표가 한국인이었구나     ",3,"pos"
"1651",2021-05-11,"카카오엔터  웹툰 플랫폼  타파스 와 웹소설 플랫폼  래디쉬  인수  천억   천억 기업가치 플래텀                        ",2,"pos"
"1652",2021-05-11,"카카오엔터  웹툰 플랫폼  타파스 와 웹소설 플랫폼  래디쉬  인수  천억   천억 기업가치                         카카오엔터가 타파스와 래디쉬 인수를 공식 발표  정말로 과감한    행보입니다                         ",5,"pos"
"1653",2021-05-11,"카카오엔터  타파스 래디쉬 인수 글로벌 콘텐츠 기업 도약                                                ",2,"pos"
"1654",2021-05-10," 커머스 테크핀 웹툰  네이버 카카오  디지털 영토 확장  정면승부  출처   파이낸셜뉴스   네이버 뉴스                          이용자를 위한 선의에 경쟁은 두기업을 발전시키는 원동력이 되고 산업전체를 성장시켜서 파이를 키우는 발판이된다 ",5,"pos"
"1655",2021-05-09,"만약 한국에서     의 빅브라더처럼 군중 위에 군림하고 군중을 통제하는 기업이 나온다면 삼성 보다는 카카오 쪽이 더 가능성이 높지 않을까  완벽한 타인에 나온 대사처럼 조그마한 스마트폰 안에 너무 많은 것들이 들어 있는데 그게 또 카카오 쪽에 너무 몰려 있더란 말이지 ",7,"pos"
"1656",2021-05-08,"          아              머기업 카카오 짱      ",0,"neu"
"1657",2021-05-08,"카카오톡 점점 쓰고싶지 않은데  왜 모든 기관이나 기업에서 공지사항이나 안내사항을 고지하는 기본이 카카오톡인걸까    개별문자로 보내주면 안되는걸까   ",-3,"neg"
"1658",2021-05-07,"        빅테크도 울고갈 네이버 카카오 독과점    규제 폭풍  주의보   다음뉴스                         독과점기업은 작은 기업들로 강제로 분리해야",-5,"neg"
"1659",2021-05-07,"오늘 겨우 카카오페이 인증했는데   아니 진짜 민간기업의 앱 하나에 나라가 완전히 의지하고있네 말세다 라고 하기엔 일본도 라인이 비슷한 꼬라지군                        ",-1,"neg"
"1660",2021-05-07," 현피콜  머선    콜센터의 직원  강호동 의 사원증과 명함이 공개되었습니다      호동씨는 기업들의 현피 도전장을 접수  기업   들과 한판 승부를 펼칠 예정이라고 하는데요  오는   일 카카오  를 통해 공개되는 신개념 대결 리얼 버라이어티  머선    에 많관부                          ",1,"pos"
"1661",2021-05-07,"미쳤나봐   시간 남아도는 수준낮은 여혐 한국남자들 망상에 카카오톡 다이소      경찰청    까지    대단하다   모든 손가락 집는 모양은 한국남자들 소추 열등감으로 인한 망상으로 한국전체에서 사라질 모양  기업들 수준도 여혐종자랑 엇비슷한거니  외국인들이 너희들 꼴보고 비웃는다니까                           ",-12,"neg"
"1662",2021-05-06,"카카오 스톡옵션의 행사가가 전일 종가였던 이유                          상장기업 스톡옵션 행사가액은 아래 금액 이상으로 발행가액이 산정되어야 한다      신주교부형일 경우  아래 두 가지 가액 중 큰 금액    주식의 실질가액 주식시장에서의 현재 가격    해당 주식의 액면가액",-1,"neg"
"1663",2021-05-06,"이거봐 지금도 카카오톡으로 국세청 안내문 날라오잖아 도대체가 왜 민영기업 플랫폼으로 공문서를 보내오냐고 우편 문자가 보통 아니냐고",-3,"neg"
"1664",2021-05-06,"          지원자가 훨씬 많고 일단 카카오는 빼고싶은데 지자체랑 한 계약이나 세금이슈땜에 발을 못빼는거 그래서 다음이라고 한거임 적극적으로 제주도에서 뭘 해보려고한 기업은 다음이 유일",-1,"neg"
"1665",2021-05-06,"나는 새마을 지금은 안씀   기업  농협  신한  카카오 외에 은행 거래가 없고 타 은행에서도 문자가 오기는 하는데     발신     국민은행 이러고만 오면 뭘보내려고 한건지 궁금해지는데",1,"pos"
"1666",2021-05-05,"   카톡으로 그만 좀 보내 뭐만 하면 다 카톡으로 하래 카카오톡이 국영기업이야  사용 안하는 사람은 어떻게 하라는 말인지       우편으로도 보내고 좀",-2,"neg"
"1667",2021-05-05,"멀티카메라 라이브 방송 기술 기업  삼십구도씨   카카오벤처스 등에서  억 원 투자 유치  스타트업뉴스              출처                        ",2,"pos"
"1668",2021-05-05,"          대신 카카오도 그만큼 정부기관 눈치를 보겠지     사회 전반에서 이용도가 높은 기업이니까 대체기업에 밀려나지 않도록 기업이미지 관리때문에라도 더 도덕성을  겉으로나마  갖게 되지 않을까",-4,"neg"
"1669",2021-05-05,"근데 진짜 카카오톡 멈추면 완전 이것저것 다 먹통이네    일개 기업에 나라가 이정도로 의존해도 되는건가 싶을 정도야   ",-4,"neg"
"1670",2021-05-05,"후발주자인 라인은 뻗어나가는데 카카오톡이 이러니 만년 한국기업에서 멈출수밖에 없지",-2,"neg"
"1671",2021-05-05,"         쟤네도 억지인거 알걸  우리가 억지 부려도 기업들이 사과하네  이런거에 취해서 저러는 거지 애초에 말도 안되는 헛소리에 반응한 카카오가 아주 대단한 일 만들어줌     ",-7,"neg"
"1672",2021-05-05,"저런 판 열어준게 카카오임 허버허버 쓰인 이모티콘 없애주면서 모든 기업에 가서 지랄 떨면 카카오처럼 말 들어줄거라고 알려준거지 카카오 대단하다 정말",-3,"neg"
"1673",2021-05-03,"강호동  카카오    머선     론칭  기업    와 한판 승부  공식   강호동  머선                                          ",0,"neu"
"1674",2021-05-03,"시청만 해도 선물이 와    르르 쏟아지는 예능이 있다  강호동        엄청난 혜택을 건 세기의 대결  본격 선물 제공 현피 버라이어티  머선      월   일 일  오후  시 카카오   첫 공개   강호동  머선     카카오    입성     기업  현피  현피콜  대결  구독자  선물  혜택  이벤트                        ",6,"pos"
"1675",2021-05-03,"네이버 심지어 걔들은 연구비용만도 카카오는 따라도 못올정도로 쏟아붓는다고 할정도인디 어케된게     하긴 야 엑셀켜두고도  년치 예산안 계산기로 열개씩 노나 두드려다 합 연필로 적어놓고 다 합할때마다 틀려서 계속 그짓거리하는게 이름이 처로 끝나는 기업이란거 알고 내가 얼마나 웃었는지  ",1,"pos"
"1676",2021-05-03,"저의 꿈에 기업을 노트북에 넣어봤어요 이번에 카카오페이지을 카카오 앤터사가 인수 합병하면서 인제 웹툰도 여기서 담당하게 되었어요 저도 이 기업 향해 노력하겠습니다                        ",5,"pos"
"1677",2021-05-03,"니네진짜싸가지없다  나 카카오만 애용하는 주렁이가될거임  나 네이버불매함 소비자와의약속을안지키는기업 불매 ",0,"neu"
"1678",2021-05-03,"주요 교육도서 출판사의     년 총매출액은 작년에 비해       감소했으며     외 교육출판사의 영업이익은       줄었다  그러나 전자책 플랫폼  개기업의 영업이익 전년 대비       로 카카오 탑코 문피아 키다리스튜디오 리디 모두 영업이익 흑자를 기록했고  서적류 온라인쇼핑은       증가했다 ",3,"pos"
"1679",2021-05-03,"전오수 정주행중인데 수호대 기업을 대충 카카오포게임으로 대입해서 보고 있는 중인데    이 카카오를 퍼블리셔 라고 하는 거 아닌가 ",0,"neu"
"1680",2021-05-02,"           기업은   엄마가 청약으로 만든거고 주통장은 국민 학교통장 우리 국근돈 여기로 들어옴  미래에셋은 네이버페이에 충전결제용으로 쓰고 카카오는 적금이에용",1,"pos"
"1681",2021-05-02,"           전   국민 카카오 미래에셋 우리 기업       ",0,"neu"
"1682",2021-05-02,"카카오새끼들 맨날 헐 대박 이러고 들어가면  원 주는데 이거 또 펀드로 넣어주면  수익률이 한달에  원임     근데 네이버는 머기업답게      원 줌                        ",5,"pos"
"1683",2021-05-02,"     그게 무슨 논란거리나 된다고 그걸 사과하고 있는지 카카오톡이 사과하기 시작하니까 억지 논란 자꾸 만들어지잖아 진짜 기업들의 멍청함이 놀랍다 놀라워",1,"pos"
"1684",2021-05-02,"인터넷 세상 살면서 우리는 거대한 빅데이터 세상에 살고있고 네이버 뿐만 아니라 카카오 구글 등 얼마나 많은 기업이 정보 수집에 혈안인데  저사람 말이 틀렸다는 게 아니라 마치      원 블로그 이벤트 하는 사람을 바보취급하는게 좀 어이없음 사람들이 그걸 모르고 할 것 같나요 ",-3,"neg"
"1685",2021-05-01,"에펨코리아 신고로 업무 마비되니까 자제 해달라고 공지뜸   진작 그딴 문제많은 사이트 폐쇄시켰으면 이런 일 안 났쥬   이 일 마무리 되고 허버허버로 작가들 괴롭히는 거 놔두는 카카오랑 네이버나 기타 사건 연관 기업들 같이 도장깨기하러 다니고 싶다                        ",-1,"neg"
"1686",2021-04-30,"컴공이나 관련 학과 재학생분들   과목 중에서 자료구조가 있다면 자료구조를 젤 열심히 공부하세요    네이버 카카오 삼성 배민 토스 외에도 웬만한 기업의 개발직들은 몇 년 전부터  코딩테스트 가 입사 과정 중 하나라서 엄청 중요해요 그리디  스택 큐  정렬 등등   ",3,"pos"
"1687",2021-04-30,"기사 읽어보니 진짜 바라는 복지를 행하는 기업은 그닥 없더라는       카카오게임즈가 젤 낫다 월 회 금요일 휴무가 젤 낫긴하다 내가 배부른 소리하는 건가                        ",0,"neu"
"1688",2021-04-30,"카카오 쓰레기기업",-2,"neg"
"1689",2021-04-30,"            일단 제가 들은 머기업 코테는 그렇다고 들었어요 알고리즘은 워낙 기업마다 천차만별이라 프로그래머스 가보시면 카카오 코테는 있을걸여",3,"pos"
"1690",2021-04-30,"카카오나 네이버나 갑질하는 대기업인데 카카오가 지나치게 좋은기업인척 하는듯",-1,"neg"
"1691",2021-04-29,"둘다 그렇게 좋아하는 기업은 아닌데 게다가 카카오는 보이루앙기모띠보겸여혐티콘을 안내리고 허버허버는 내렸잖아 그것도 별 뜻없는 단어를 여초가 많이 쓴다는 이유로 남초가 지랄한걸 들어줌 일단 난 상대적으로 카카오를 쓸 이유가  도 없음",0,"neu"
"1692",2021-04-29,"정보가 필요한 기업은 오시오  맞춤정보가 기다리고 있으니  인천세관 수출입기업지원센터 카카오 채널 등장                          인천세관  기업지원  수출입기업지원센터                        ",5,"pos"
